average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
1.9151294,-0.025280590588226914,9.233419,0.30604988664388655,365.85,19.18,350.15,17.17,0.5101872586552576,805,32952,1373.0,351488,2811904
1.8970808,-0.02661550449207425,9.016739,0.26933191530406475,369.18,19.38,349.52,17.74,0.7206069762357084,804,32976,1374.0,351744,2813952
1.8982894,-0.027522011464461683,8.787083,0.2995471843332052,366.27,19.17,348.43,17.35,0.5826755446789758,805,33000,1375.0,352000,2816000
1.8220972,-0.02873814122751355,8.880995,0.33562898479402065,363.23,19.7,346.04,16.88,0.6474049041198382,808,33024,1376.0,352256,2818048
1.8262267,-0.03036993493326008,8.9718895,0.3223833065479994,364.02,19.63,341.2,16.36,0.6886074084368956,808,33048,1377.0,352512,2820096
1.8565693,-0.027032609963789582,9.577633,0.39216726988554,363.46,19.67,335.91,15.77,0.6372544136243901,805,33072,1378.0,352768,2822144
1.758277,-0.029007171485573052,9.168988,0.33079530134797097,362.36,19.55,331.77,15.21,0.8076049073712896,802,33096,1379.0,353024,2824192
1.8147339,-0.027692912789061667,9.023775,0.28195538587868213,363.73,19.64,333.11,15.43,0.6956823637250825,807,33120,1380.0,353280,2826240
1.7719864,-0.02770945878699422,9.099247,0.2924466272443533,363.49,19.45,333.26,15.65,0.5691991654199083,814,33144,1381.0,353536,2828288
1.8436445,-0.030575695373117925,9.052498,0.24951906971633434,361.61,19.19,334.68,16.29,0.7442336246343935,811,33168,1382.0,353792,2830336
1.8289065,-0.028384996708482504,9.080431,0.2678337648510933,365.79,19.5,333.48,15.96,0.6317590332062026,811,33192,1383.0,354048,2832384
1.8783811,-0.03182129142805934,8.85999,0.2808157867193222,362.89,19.27,331.07,15.85,0.8012699182473398,811,33216,1384.0,354304,2834432
1.8294678,-0.030842048916965722,9.395824,0.3007424227148294,361.34,19.46,330.34,15.8,0.6996423076700206,813,33240,1385.0,354560,2836480
1.7846619,-0.0317486734315753,8.930373,0.3604711728543043,364.69,19.58,333.53,16.44,0.6853902044220083,810,33264,1386.0,354816,2838528
1.8612684,-0.03260253724642098,8.782132,0.321332543566823,370.57,20.03,332.41,16.18,0.8168610957766588,804,33288,1387.0,355072,2840576
1.8734057,-0.02996837952174246,9.098688,0.3391605424880981,373.98,20.42,332.22,16.11,0.6558726253598073,811,33312,1388.0,355328,2842624
1.9150759,-0.03277657053433359,9.122111,0.2691581838205457,375.0,20.54,333.36,16.07,0.8021748448094717,812,33336,1389.0,355584,2844672
1.9611621,-0.03453193761408329,8.4364605,0.25089431438595056,373.29,20.36,334.54,16.33,0.7871533766584929,808,33360,1390.0,355840,2846720
1.7790182,-0.032513876426964995,9.4617,0.2886876971647143,365.9,19.87,334.3,15.8,0.7648038072858743,805,33384,1391.0,356096,2848768
1.9205012,-0.036351146521046755,9.045081,0.24343731351196765,365.77,19.65,344.37,16.3,0.9016270542883346,806,33408,1392.0,356352,2850816
1.8591278,-0.034659939100965854,8.833365,0.2612948477268219,366.66,19.99,349.48,17.31,0.7727488153266461,808,33432,1393.0,356608,2852864
1.8369601,-0.03298634235747158,9.009188,0.29530182052403686,366.81,19.62,350.52,17.59,0.32519829835169556,811,33456,1394.0,356864,2854912
1.8610762,-0.03502794056199491,9.106673,0.22634149581193924,372.18,20.0,355.61,18.13,0.8229615258376084,817,33480,1395.0,357120,2856960
1.8974078,-0.03247226006351411,9.066445,0.22366979014128446,374.22,20.35,364.37,18.52,0.7272999709340323,813,33504,1396.0,357376,2859008
1.9424198,-0.03105217495933175,8.785949,0.2423834677413106,376.17,20.68,360.2,18.44,0.6961830154503486,800,33528,1397.0,357632,2861056
1.8729615,-0.03143382787704468,8.894084,0.20144150350242854,373.85,20.21,354.44,17.85,0.6976103230020021,805,33552,1398.0,357888,2863104
1.9395969,-0.029287843108177183,8.8140545,0.2637532263621688,372.26,20.23,353.43,17.24,0.6208390151181671,805,33576,1399.0,358144,2865152
1.8925335,-0.027809726651757957,8.946617,0.41179017052054406,369.26,19.81,360.87,17.78,0.5696100266308914,810,33600,1400.0,358400,2867200
1.9205905,-0.027586820451542735,8.463356,0.5137603699415922,359.31,19.29,359.24,17.93,0.7256760952793755,809,33624,1401.0,358656,2869248
1.8870437,-0.027510430905967952,8.6868105,0.5632351231575012,358.61,19.08,359.04,17.71,0.6946046158992345,808,33648,1402.0,358912,2871296
1.8907472,-0.026829092856496574,8.804125,0.56455059081316,361.89,18.93,360.1,17.41,0.6791678751324937,804,33672,1403.0,359168,2873344
1.798935,-0.028266443703323603,9.229574,0.5162624414265156,359.52,18.45,360.98,17.92,0.5096317752141695,806,33696,1404.0,359424,2875392
1.9129745,-0.028387210946530104,8.750276,0.4517566648125648,359.04,18.69,361.1,18.2,0.6292518923143116,813,33720,1405.0,359680,2877440
1.8257796,-0.029901825301349164,8.897138,0.3783323755860329,359.04,18.36,361.14,18.35,0.6819697646915872,810,33744,1406.0,359936,2879488
1.8575511,-0.02943220216780901,8.695469,0.3601928623020649,357.91,17.9,363.82,18.55,0.7437638166056068,808,33768,1407.0,360192,2881536
1.812231,-0.029237570818513633,9.021868,0.357255634367466,363.29,18.28,364.88,19.1,0.702349175293943,808,33792,1408.0,360448,2883584
1.831581,-0.034227651990950105,9.339412,0.2696747337281704,365.83,18.49,361.62,18.66,0.8258667907914418,808,33816,1409.0,360704,2885632
1.8271734,-0.03498155793175101,8.6231365,0.4060399086773396,358.32,17.74,360.27,18.25,0.4895658021549717,806,33840,1410.0,360960,2887680
1.9391096,-0.034766631554812195,8.056837,0.45370663061738015,358.81,17.55,357.21,17.84,0.6885030664790868,809,33864,1411.0,361216,2889728
1.8326745,-0.03692074176855385,8.724571,0.36774721909314395,359.76,17.8,361.79,18.04,0.6553458101234686,808,33888,1412.0,361472,2891776
1.8714108,-0.03455253001302481,9.229861,0.42174239482730624,358.51,17.46,356.47,17.48,0.7332278395089393,812,33912,1413.0,361728,2893824
1.7947742,-0.0344448964856565,9.358748,0.4243710686638951,350.58,16.91,353.82,17.45,0.5365855714612145,804,33936,1414.0,361984,2895872
1.7610195,-0.032788729509338733,8.743244,0.3503509579226375,346.04,16.89,352.38,17.66,0.5669641909040102,804,33960,1415.0,362240,2897920
1.7933406,-0.033915674299933016,8.922629,0.3262220788374543,348.11,17.24,347.39,17.74,0.8411348116336184,810,33984,1416.0,362496,2899968
1.7631491,-0.03159155161585659,9.399242,0.29995256002992393,350.87,17.85,346.51,17.69,0.6848656850779719,808,34008,1417.0,362752,2902016
1.8129158,-0.02994518942665309,9.190498,0.2054277377948165,354.25,18.11,347.36,17.51,0.7651311457474944,808,34032,1418.0,363008,2904064
1.792109,-0.030765695669688283,9.041978,0.16848709780722856,363.49,18.65,337.57,17.04,0.8080887712922605,808,34056,1419.0,363264,2906112
1.8653238,-0.028531394405290483,9.0212755,0.24948825396597385,362.65,19.55,337.62,17.07,0.55942263387124,808,34080,1420.0,363520,2908160
1.8359761,-0.027592070493847133,9.184343,0.36730450943112375,363.14,19.83,333.13,16.62,0.45052704235152485,813,34104,1421.0,363776,2910208
1.8656867,-0.028513459637761116,9.00175,0.47868408158421516,357.16,19.3,327.97,16.38,0.528984464149248,811,34128,1422.0,364032,2912256
1.884809,-0.026711684316396714,8.818283,0.5845227861404418,348.22,18.75,327.72,16.0,0.6052372494605432,806,34152,1423.0,364288,2914304
1.8930839,-0.02913375975098461,8.96867,0.5762658700346946,343.22,19.07,321.6,15.42,0.5989459030738304,806,34176,1424.0,364544,2916352
1.9119861,-0.032174778277985754,8.781747,0.6797386960685253,333.44,18.37,315.15,15.87,0.46764152314974816,804,34200,1425.0,364800,2918400
1.8077948,-0.03199241213034838,8.973608,0.6445328934490681,331.25,17.72,316.67,15.46,0.7394639006257828,811,34224,1426.0,365056,2920448
1.9398623,-0.03345323780085892,8.718086,0.5576031982153654,337.55,18.46,314.3,15.47,0.7234454142515931,808,34248,1427.0,365312,2922496
1.8249106,-0.03297172063961625,9.13199,0.6233096190541982,333.76,18.16,313.28,15.3,0.5752292634803058,808,34272,1428.0,365568,2924544
1.882676,-0.032714175209403035,9.099412,0.45137464746832845,333.91,18.49,316.37,15.77,0.6838900020534574,809,34296,1429.0,365824,2926592
1.9524676,-0.032565046790987255,8.537958,0.3906153030693531,335.17,18.76,318.06,15.93,0.596907758149855,813,34320,1430.0,366080,2928640
1.9223313,-0.035505475578829646,8.685722,0.34889633968472483,341.09,19.19,327.53,16.42,0.7062786688984144,804,34344,1431.0,366336,2930688
1.9865627,-0.033709550192579624,8.111801,0.2932980617880821,343.89,19.05,330.63,16.63,0.6638508750933128,803,34368,1432.0,366592,2932736
1.9920185,-0.035183728402480484,8.413574,0.42398765780031683,334.91,17.97,322.8,16.22,0.41617992410300175,810,34392,1433.0,366848,2934784
1.9365536,-0.03460177973844111,8.661348,0.4494780962914228,327.27,17.23,322.15,16.16,0.7515961485908632,807,34416,1434.0,367104,2936832
1.938979,-0.0339063485711813,9.297182,0.4502977535873651,329.14,17.46,327.98,16.48,0.8104456606472015,803,34440,1435.0,367360,2938880
1.9109056,-0.03140907905995846,8.793979,0.43687669970095155,327.94,17.08,327.96,16.47,0.6219315947501667,802,34464,1436.0,367616,2940928
1.8782827,-0.03013285931199789,9.118289,0.3816104159504175,324.45,16.95,332.88,17.13,0.477902831882439,804,34488,1437.0,367872,2942976
1.9251585,-0.02902049671858549,8.543172,0.40790340133011344,327.29,17.27,332.39,17.24,0.3605594976851163,814,34512,1438.0,368128,2945024
1.9387324,-0.029260906376875936,8.747234,0.44912396408617494,331.76,17.9,335.36,17.41,0.4319589563758902,813,34536,1439.0,368384,2947072
1.8684278,-0.027889440772123634,9.10522,0.522413894534111,330.51,17.61,333.9,17.42,0.5851187293717313,811,34560,1440.0,368640,2949120
1.9173927,-0.026571908476762475,9.235668,0.5298048412799835,332.25,17.77,338.59,17.59,0.5131681297889223,811,34584,1441.0,368896,2951168
1.9447907,-0.028880062359385193,8.712145,0.52486686617136,329.73,17.97,331.08,17.29,0.6993156612019011,809,34608,1442.0,369152,2953216
1.9018171,-0.027757038772106172,8.702848,0.5367824593186379,331.1,17.82,323.67,16.7,0.4850678231580562,805,34632,1443.0,369408,2955264
1.9758908,-0.030231958283111454,8.549464,0.5267025774717331,334.75,18.13,322.42,16.6,0.529910761579528,806,34656,1444.0,369664,2957312
1.9549428,-0.030228245900943876,8.760416,0.4946802904456854,334.39,17.97,317.36,16.5,0.625940654508296,799,34680,1445.0,369920,2959360
1.9365444,-0.029565160805359484,8.708003,0.42534222312271597,333.88,17.9,318.1,16.62,0.7670147763911365,803,34704,1446.0,370176,2961408
1.8453665,-0.032670658938586714,9.269404,0.326737005636096,335.75,18.11,317.87,16.72,0.7694007475839022,811,34728,1447.0,370432,2963456
1.7980417,-0.03038744432851672,9.483916,0.2893677979707718,334.74,17.87,320.07,16.61,0.33025219013112406,813,34752,1448.0,370688,2965504
1.9241323,-0.031192456698045136,8.783641,0.2601209401339293,337.19,18.52,327.08,17.23,0.6093659364337563,813,34776,1449.0,370944,2967552
1.872938,-0.029877086021006107,9.018509,0.26207948468625547,343.67,18.97,327.78,16.75,0.6733922657130782,812,34800,1450.0,371200,2969600
1.9476165,-0.029146552234888077,8.401438,0.40242404147982597,345.6,19.16,328.84,17.12,0.4358349418641271,806,34824,1451.0,371456,2971648
1.7962483,-0.027322664866223933,9.032655,0.4444969625771046,340.76,18.6,316.44,15.62,0.47777082314660746,809,34848,1452.0,371712,2973696
1.9018084,-0.026587276281788946,9.125615,0.46158121325075624,342.88,18.86,315.1,15.35,0.7082414418976557,808,34872,1453.0,371968,2975744
1.9016616,-0.02395591706968844,9.661618,0.48072154872119427,349.27,19.07,313.12,15.13,0.41111221031457723,810,34896,1454.0,372224,2977792
1.9508748,-0.024718753146007657,9.569581,0.39051036946475504,348.95,19.1,309.14,14.44,0.6398005861196148,812,34920,1455.0,372480,2979840
1.9050958,-0.02727033986710012,9.155336,0.417356708869338,347.72,18.78,314.08,14.87,0.6420182707885059,816,34944,1456.0,372736,2981888
1.9113953,-0.03073998070321977,9.244835,0.3954469735175371,352.51,18.96,320.55,15.68,0.5668173622129431,815,34968,1457.0,372992,2983936
1.9867692,-0.03015040898695588,8.894382,0.41892397858202457,347.78,18.83,321.13,15.78,0.6084029173762595,812,34992,1458.0,373248,2985984
1.8190038,-0.030277713714167476,9.05559,0.5074318340420723,351.58,18.97,333.52,16.81,0.4032075710565831,810,35016,1459.0,373504,2988032
1.8496685,-0.02944855938665569,9.095037,0.4078113190829754,357.64,19.79,334.74,16.39,0.7366602175822952,803,35040,1460.0,373760,2990080
1.7871823,-0.028285950850695372,9.879528,0.3958995509147644,357.72,19.95,335.94,16.73,0.6096651270510253,807,35064,1461.0,374016,2992128
1.8434019,-0.029006520584225655,9.504166,0.34579159773886203,359.02,20.22,341.24,17.11,0.7736959860890533,815,35088,1462.0,374272,2994176
1.9424078,-0.026387480590492486,9.627574,0.28082394488155843,357.65,20.14,337.18,17.12,0.5276904506407398,810,35112,1463.0,374528,2996224
1.9132568,-0.02946644666604698,9.410878,0.2642992679029703,360.44,20.23,336.78,17.08,0.6329101619309832,813,35136,1464.0,374784,2998272
1.8753397,-0.028710171598941087,8.947748,0.25763592205941677,360.22,20.07,338.79,17.16,0.5707981238996059,811,35160,1465.0,375040,3000320
1.9202621,-0.0286678671464324,9.108335,0.3328315980732441,356.71,19.95,339.31,17.82,0.5210332804316959,801,35184,1466.0,375296,3002368
1.8849674,-0.028983705630525946,9.200812,0.3632128162682056,356.16,19.86,337.29,17.71,0.4973765635172308,802,35208,1467.0,375552,3004416
1.7986815,-0.0290735342586413,9.675481,0.43836995363235476,355.09,19.56,336.7,17.52,0.6105738666494704,800,35232,1468.0,375808,3006464
1.8467135,-0.028783587063662706,9.186007,0.43491483222693206,361.37,20.02,346.04,18.53,0.5672781791207038,799,35256,1469.0,376064,3008512
1.868968,-0.031248564128763975,9.02778,0.3987335407361388,365.12,20.45,340.4,17.85,0.5972231620702454,810,35280,1470.0,376320,3010560
1.8702041,-0.032699433383531866,9.048802,0.3235866408422589,369.55,20.7,345.34,18.48,0.760914545742905,809,35304,1471.0,376576,3012608
1.8962255,-0.03251229415182024,9.450689,0.2555238438770175,369.47,20.55,349.28,19.41,0.5847408984136153,803,35328,1472.0,376832,3014656
1.905225,-0.030928670610301197,9.247717,0.31789932496845724,369.85,20.56,349.06,19.24,0.46260140426488383,807,35352,1473.0,377088,3016704
1.8968965,-0.030213485597632827,9.180611,0.35826958194375036,368.96,20.37,343.7,19.02,0.5267421023026346,809,35376,1474.0,377344,3018752
1.9531723,-0.025716101941652594,8.625203,0.5680240128189326,361.77,19.65,349.43,19.51,0.5497708777639754,810,35400,1475.0,377600,3020800
1.8422327,-0.026819524969905615,9.02872,0.5745445024222136,370.86,20.07,344.13,18.87,0.41257871763371134,811,35424,1476.0,377856,3022848
1.8271233,-0.029704012498259543,9.085922,0.5249905637651682,370.02,20.02,343.15,18.72,0.7465177937008378,805,35448,1477.0,378112,3024896
1.848326,-0.027616077503189444,9.208131,0.5224448061734438,367.53,19.5,342.99,18.4,0.5126086400676044,806,35472,1478.0,378368,3026944
1.8645144,-0.027303538285195827,9.321492,0.3565765982121229,365.87,19.51,343.77,18.12,0.5381354540420826,806,35496,1479.0,378624,3028992
1.8681585,-0.028590806773863733,9.214383,0.34400440119206904,368.34,19.34,347.17,18.3,0.556045535229289,811,35520,1480.0,378880,3031040
1.8785146,-0.02613473990466446,8.91399,0.3609841776639223,367.39,19.25,341.96,18.06,0.4904733028649153,814,35544,1481.0,379136,3033088
1.820931,-0.026491141975857318,9.531366,0.3298028861731291,365.35,19.01,339.5,17.86,0.6778434023939598,805,35568,1482.0,379392,3035136
1.8363386,-0.026172142126597464,9.2155075,0.31528533175587653,365.64,19.37,341.6,17.91,0.5498223381426344,811,35592,1483.0,379648,3037184
1.7590215,-0.024077932173386215,9.206836,0.365289645716548,360.27,18.91,346.52,18.66,0.5672054884705127,805,35616,1484.0,379904,3039232
1.7983673,-0.027430953327566385,9.647205,0.38711492344737053,360.05,19.3,347.41,18.91,0.4937387712245185,807,35640,1485.0,380160,3041280
1.7680918,-0.025769164781086148,9.718368,0.3656764078140259,357.34,19.51,352.42,19.6,0.4954413784122058,801,35664,1486.0,380416,3043328
1.8445643,-0.02451816651504487,9.577953,0.4076395636796951,356.71,19.19,358.86,20.36,0.4332280653572499,806,35688,1487.0,380672,3045376
1.8194401,-0.023718823730014264,9.477684,0.36976494915783403,353.66,18.97,359.1,20.25,0.5213135725194711,805,35712,1488.0,380928,3047424
1.7520759,-0.02381511785555631,9.805893,0.40817443661391734,349.58,19.05,366.77,20.81,0.2435766159115571,807,35736,1489.0,381184,3049472
1.7734646,-0.021895375242456792,9.496889,0.48224648766219613,344.54,18.82,366.76,20.73,0.2912426664415708,806,35760,1490.0,381440,3051520
1.7910272,-0.02387155909091234,9.384348,0.46697879903018474,349.87,19.29,363.63,20.37,0.6862727446984664,807,35784,1491.0,381696,3053568
1.7772543,-0.029708066480234264,9.440562,0.43074117936193945,354.44,19.77,369.94,20.98,0.7251239373272039,804,35808,1492.0,381952,3055616
1.7709317,-0.028158920686692,9.748826,0.4299733141064644,354.54,20.25,369.94,21.01,0.5469542419964333,805,35832,1493.0,382208,3057664
1.8214269,-0.03024922026321292,9.253306,0.39650334656238556,350.91,19.77,373.53,21.43,0.714607748718183,803,35856,1494.0,382464,3059712
1.8277117,-0.029612487591803075,8.843866,0.4114484989643097,354.2,19.98,375.82,21.49,0.7052215022629097,803,35880,1495.0,382720,3061760
1.8137563,-0.029028009101748468,9.539931,0.43448112219572066,352.52,19.5,376.06,21.69,0.759777614195416,804,35904,1496.0,382976,3063808
1.7506548,-0.02825409666635096,9.7769985,0.3905994518101215,355.4,19.83,375.03,22.06,0.36886457820435703,811,35928,1497.0,383232,3065856
1.8137417,-0.029113961616531014,9.37527,0.41880724355578425,350.67,19.05,373.24,21.84,0.6778969381798559,812,35952,1498.0,383488,3067904
1.8598452,-0.02918622987344861,8.538144,0.3693820236623287,352.06,19.44,372.18,21.87,0.7809415247453491,813,35976,1499.0,383744,3069952
1.8576336,-0.030348905911669135,9.2034445,0.35783123798668387,348.65,19.16,372.7,21.68,0.6767279223813185,811,36000,1500.0,384000,3072000
1.7697551,-0.032579995086416604,9.09787,0.3094744525104761,353.95,19.78,374.7,21.85,0.7534284880135544,813,36024,1501.0,384256,3074048
1.8386091,-0.03451755793765187,8.857639,0.21072363339364528,360.9,20.11,374.96,21.85,0.8246078034087927,811,36048,1502.0,384512,3076096
1.887391,-0.036773430602625015,8.707458,0.1905762989073992,358.28,19.81,373.44,21.74,0.8784491226717419,813,36072,1503.0,384768,3078144
1.8447776,-0.035374166541732845,9.090847,0.2325228963047266,359.67,19.76,370.83,21.32,0.7225678081922887,813,36096,1504.0,385024,3080192
1.8807724,-0.03470556017477065,9.055483,0.2772276186943054,362.7,20.15,366.34,20.85,0.6920521671778019,813,36120,1505.0,385280,3082240
1.8612112,-0.0318126560235396,9.3369665,0.3217327970266342,359.39,19.55,366.34,21.2,0.6330240235629397,813,36144,1506.0,385536,3084288
1.8631978,-0.029106687200255693,9.473762,0.30874511383473874,363.71,20.03,366.58,21.36,0.5810200976431138,812,36168,1507.0,385792,3086336
1.8675015,-0.029770145108923316,8.948956,0.2633035695552826,364.11,20.25,368.64,21.66,0.8469766963821429,807,36192,1508.0,386048,3088384
1.8477037,-0.03165699570439756,9.384473,0.21281883783638478,364.42,20.46,375.3,22.11,0.7965815729600796,814,36216,1509.0,386304,3090432
1.9264058,-0.02942699272185564,9.415191,0.26158164866268635,364.13,20.64,370.93,21.46,0.5240634452280035,805,36240,1510.0,386560,3092480
1.977755,-0.029593027792871,9.68079,0.2932074512541294,366.01,20.66,369.71,21.08,0.6825176842097855,806,36264,1511.0,386816,3094528
1.9013153,-0.0321510372729972,9.77236,0.2708159986138344,370.74,21.26,351.42,20.01,0.6433386517894666,808,36288,1512.0,387072,3096576
1.8714669,-0.02842316566500813,9.430482,0.35870161958038804,370.23,21.14,349.38,19.92,0.5822291396465991,807,36312,1513.0,387328,3098624
1.9274559,-0.029092649784870445,9.432089,0.3486244750767946,368.97,21.28,353.88,20.45,0.6440723694330832,806,36336,1514.0,387584,3100672
1.9022477,-0.03144760591443628,9.678369,0.30640473663806916,367.38,21.53,354.17,20.54,0.8377505205150502,803,36360,1515.0,387840,3102720
1.9253353,-0.03258430732414126,9.208267,0.320308533757925,373.06,21.9,353.88,20.37,0.7461935609593776,808,36384,1516.0,388096,3104768
1.9332005,-0.029114447142928837,9.010986,0.35721467055380346,367.87,21.54,359.69,20.65,0.5357347167227153,810,36408,1517.0,388352,3106816
1.8468999,-0.029301930274814366,9.727869,0.2856742949411273,372.31,21.69,364.71,21.29,0.5916636980729887,805,36432,1518.0,388608,3108864
1.9016199,-0.027831985466182232,9.635576,0.30511495810002087,369.06,21.4,362.55,21.25,0.4573613999776269,810,36456,1519.0,388864,3110912
1.956947,-0.028741181688383223,9.372227,0.2838886249437928,369.06,21.43,364.59,21.61,0.7075857691434777,808,36480,1520.0,389120,3112960
1.850835,-0.028472587959840895,9.953718,0.23431926023215055,367.93,21.49,364.77,21.53,0.4853612422369009,811,36504,1521.0,389376,3115008
1.9106164,-0.030378544870764017,9.490303,0.30720496222376825,368.24,21.53,364.62,21.21,0.7055285867336207,810,36528,1522.0,389632,3117056
1.9623287,-0.030538796754553912,9.39624,0.29383916571736335,370.13,21.63,357.35,20.74,0.7877243750744947,812,36552,1523.0,389888,3119104
1.9186394,-0.029184023132547737,9.622353,0.3339267159998417,373.28,21.82,354.3,20.03,0.4182018643001745,812,36576,1524.0,390144,3121152
1.9744371,-0.029646478625945747,9.412961,0.30380359537899493,373.28,21.6,351.17,19.37,0.6369767942628519,812,36600,1525.0,390400,3123200
1.8492591,-0.03097529096994549,9.700543,0.2170498036593199,371.34,21.38,343.71,18.67,0.8485111493022754,810,36624,1526.0,390656,3125248
1.8647493,-0.031916963388212025,9.463642,0.2611152397841215,375.94,21.32,344.72,19.28,0.6738247751706472,811,36648,1527.0,390912,3127296
1.9257098,-0.03864712100010365,9.270535,0.2016438800469041,375.94,21.56,342.3,19.53,0.7857007052373737,810,36672,1528.0,391168,3129344
1.8345909,-0.03709873572457582,9.675811,0.22342583525925874,381.14,21.84,353.67,20.38,0.5494353963139919,804,36696,1529.0,391424,3131392
1.9412972,-0.035868868473917244,9.614627,0.36302552167326213,375.75,21.37,353.48,20.2,0.5487055543076682,801,36720,1530.0,391680,3133440
1.8864502,-0.03416285107843578,9.828531,0.3177513987198472,377.21,21.59,355.52,20.17,0.7186486400444962,812,36744,1531.0,391936,3135488
1.855405,-0.03232728176750243,9.648457,0.30605785481631753,378.57,22.01,354.65,20.21,0.7393823826181927,808,36768,1532.0,392192,3137536
1.8520094,-0.03131991895847022,9.868233,0.3780630813539028,381.49,21.95,358.03,20.39,0.5944179520995023,809,36792,1533.0,392448,3139584
1.8611184,-0.03182151025626809,9.436962,0.4174267317354679,373.27,21.2,359.28,20.33,0.6237378672014634,810,36816,1534.0,392704,3141632
1.884129,-0.029885262637399136,9.734393,0.5106695234030485,372.26,21.17,354.44,19.73,0.6504609091190355,813,36840,1535.0,392960,3143680
1.8719485,-0.03122632980812341,9.495326,0.5579842097312212,371.78,21.1,353.78,19.38,0.8007238908066631,808,36864,1536.0,393216,3145728
1.7909213,-0.03026821716222912,9.746738,0.5569488054513931,366.49,20.45,351.41,18.96,0.7241358118410685,803,36888,1537.0,393472,3147776
1.842986,-0.032438389118760826,9.878467,0.41280760273337364,366.25,20.33,349.54,18.92,0.7478601113713925,805,36912,1538.0,393728,3149824
1.8721321,-0.03081188663840294,10.007087,0.4146093611419201,358.81,20.35,339.71,18.16,0.666590865877295,806,36936,1539.0,393984,3151872
1.909056,-0.02975394736044109,9.481947,0.4786821527779102,358.72,19.9,345.45,18.5,0.4585329019559409,807,36960,1540.0,394240,3153920
1.782845,-0.032876113085076215,10.020446,0.4123572236299515,360.49,20.33,348.5,19.19,0.5904281568091994,806,36984,1541.0,394496,3155968
1.8553684,-0.029843286704272033,9.528672,0.49166368305683134,359.8,19.97,345.83,19.0,0.6622377727992769,810,37008,1542.0,394752,3158016
1.7583364,-0.030992141086608173,9.737715,0.4577752646803856,357.66,19.74,352.21,19.83,0.6609745167654704,804,37032,1543.0,395008,3160064
1.9454672,-0.03253049811348319,9.40001,0.3627401716262102,359.43,20.18,352.21,19.75,0.8083702185448343,817,37056,1544.0,395264,3162112
1.8923309,-0.030890263477340342,9.39471,0.45060847982764246,352.96,19.54,354.77,19.69,0.5864250463491185,809,37080,1545.0,395520,3164160
1.8733267,-0.032417331133037804,9.605559,0.37482884995639326,350.09,19.22,358.35,20.09,0.827599737960683,808,37104,1546.0,395776,3166208
1.9185157,-0.03258134608156979,9.513773,0.35624338798224925,352.99,19.54,368.01,21.04,0.5513124710139834,808,37128,1547.0,396032,3168256
1.836794,-0.0334959214925766,9.465613,0.3350854655355215,356.98,19.77,361.03,20.47,0.7205742703465701,810,37152,1548.0,396288,3170304
1.828129,-0.035641911402344705,9.299748,0.2578126038610935,353.43,19.57,361.03,20.55,0.8021134775441348,811,37176,1549.0,396544,3172352
1.8040638,-0.035947378957644105,9.651635,0.21122135020792485,355.71,20.04,364.67,20.97,0.7285123397715564,809,37200,1550.0,396800,3174400
1.7732899,-0.03786539827473462,9.532877,0.184880176410079,357.82,20.07,361.28,20.56,0.7345765696616231,805,37224,1551.0,397056,3176448
1.8241088,-0.03410560647957027,9.843081,0.23553920060396194,364.53,21.43,359.87,20.62,0.44067141615574734,804,37248,1552.0,397312,3178496
1.8347657,-0.03512896197848022,9.78377,0.21087381318211557,364.53,21.57,360.97,20.44,0.8051274852667589,807,37272,1553.0,397568,3180544
1.7557138,-0.0284195486176759,9.808168,0.29753754902631047,364.0,21.69,365.61,20.82,0.5186046531883097,816,37296,1554.0,397824,3182592
1.8252616,-0.027770858779549597,9.370648,0.3649513652175665,365.52,21.59,367.19,20.91,0.5235212768680677,814,37320,1555.0,398080,3184640
1.7320821,-0.029012156203389167,9.806578,0.3537818069010973,363.38,21.14,366.55,20.56,0.5621606575574509,813,37344,1556.0,398336,3186688
1.9502181,-0.026244824891909956,9.214121,0.4788741502165794,370.39,21.54,371.98,21.1,0.37253367577353247,815,37368,1557.0,398592,3188736
1.9043701,-0.026707212887704373,9.23832,0.4900098788738251,371.75,21.66,377.92,21.57,0.5461383174000867,813,37392,1558.0,398848,3190784
1.8026016,-0.02704039456322789,9.677151,0.42843034528195856,369.86,21.34,372.26,21.11,0.6773079712002701,803,37416,1559.0,399104,3192832
1.8878276,-0.029345917217433452,9.400145,0.4055472748726606,370.07,21.53,372.74,21.09,0.49739157534899703,814,37440,1560.0,399360,3194880
1.856615,-0.029771608458831908,9.558281,0.3813453873246908,369.71,21.39,373.4,20.77,0.42119103901715926,813,37464,1561.0,399616,3196928
1.9290315,-0.03054448898881674,9.282296,0.28806092955172063,374.15,22.04,372.01,20.61,0.7939376475273454,811,37488,1562.0,399872,3198976
1.9333851,-0.02988369045779109,9.248867,0.31862951442599297,377.69,22.21,371.22,20.83,0.6546582432114736,813,37512,1563.0,400128,3201024
1.9227808,-0.029578697346150876,9.524685,0.3206655687838793,378.72,22.26,370.99,20.49,0.49806377242734867,815,37536,1564.0,400384,3203072
1.915581,-0.029155899290926754,9.689278,0.3531979791074991,381.9,22.25,361.76,19.02,0.43890486000128015,811,37560,1565.0,400640,3205120
