average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.0740073,-0.041508569875732065,1.7844546,0.27441298320889473,192.53,5.97,192.3,5.8,0.8587255318289155,821,11904,496.0,126976,1015808
2.138169,-0.0458683290425688,1.7410674,0.25923118568956854,197.57,6.18,203.2,6.23,0.7556926831076571,825,11928,497.0,127232,1017856
1.9128115,-0.043776884153485296,2.3298044,0.24975134514272213,196.75,5.91,194.32,5.7,0.8151940642006557,824,11952,498.0,127488,1019904
1.9068887,-0.0458072717115283,2.2275498,0.22571486704051494,190.51,5.31,196.25,5.51,0.7071118764989641,815,11976,499.0,127744,1021952
2.010344,-0.04683776047080755,1.7400175,0.21260832227766513,194.84,5.66,203.12,5.6,0.6976135885550875,816,12000,500.0,128000,1024000
1.8959786,-0.0421155668515712,2.25095,0.2557145803421736,195.28,5.45,204.11,5.57,0.7547577494489026,821,12024,501.0,128256,1026048
2.0020502,-0.04249579923227429,1.9280123,0.27249004438519475,192.13,5.22,209.91,5.69,0.7886567116297565,814,12048,502.0,128512,1028096
2.047008,-0.044307354856282476,1.4199243,0.24040005303919315,196.06,5.39,208.85,5.72,0.7036094260857412,814,12072,503.0,128768,1030144
1.9069475,-0.04131099917925894,1.9288416,0.2445544271916151,210.01,5.99,212.34,5.94,0.7812042132043823,815,12096,504.0,129024,1032192
1.8919603,-0.041864805119112135,2.1425192,0.223635778054595,200.72,6.02,225.35,7.2,0.7449044882483222,815,12120,505.0,129280,1034240
1.909437,-0.04266643973998725,2.445649,0.18543234415352344,200.99,5.79,224.56,7.03,0.8082513358448895,813,12144,506.0,129536,1036288
1.7968407,-0.040624704100191596,2.8646328,0.22690245553851127,209.07,6.19,219.04,6.65,0.7684455379673489,814,12168,507.0,129792,1038336
2.0395029,-0.04006670176051557,2.0950847,0.21529996268451213,215.49,6.61,224.49,6.91,0.827896071454111,815,12192,508.0,130048,1040384
1.9297739,-0.042620251616463066,2.4359732,0.2076597186923027,218.8,6.48,225.81,6.85,0.7965033770156273,816,12216,509.0,130304,1042432
1.853783,-0.04104005164466798,2.96144,0.24843178130686283,224.33,6.99,230.57,7.24,0.8364148346299242,814,12240,510.0,130560,1044480
2.0036454,-0.04453273126855493,2.2421637,0.21522664546966552,207.13,6.41,237.81,7.66,0.8355449285804534,816,12264,511.0,130816,1046528
2.032177,-0.046203480660915376,2.028831,0.2365933759510517,213.23,6.56,238.02,7.89,0.7733092362924077,813,12288,512.0,131072,1048576
1.8452308,-0.046229996103793386,2.579394,0.2820108978450298,216.89,7.16,247.6,8.42,0.7511399370601,814,12312,513.0,131328,1050624
1.8815017,-0.04707247026264667,2.573547,0.29352410361170767,218.79,7.24,249.32,8.53,0.8476662479819437,813,12336,514.0,131584,1052672
1.9610033,-0.041876741759479044,2.2064722,0.3056527027487755,218.6,7.44,245.85,8.21,0.8243632863703936,815,12360,515.0,131840,1054720
1.8965385,-0.04334482531994581,2.8078933,0.2984541954100132,216.34,7.31,242.56,7.59,0.8387401743996958,822,12384,516.0,132096,1056768
1.9326758,-0.04025462867692113,2.5223994,0.2727765345573425,210.93,7.34,244.52,7.67,0.8696565262322284,822,12408,517.0,132352,1058816
1.8996127,-0.04246542051434517,2.8666377,0.2508015540242195,204.93,7.25,240.06,7.73,0.8032800942633768,821,12432,518.0,132608,1060864
1.8417829,-0.04396141171455383,2.8689563,0.29642654955387115,208.52,7.41,238.16,7.42,0.7264726948964707,818,12456,519.0,132864,1062912
2.0086281,-0.043418761165812614,2.1546597,0.2958807007968426,200.66,6.7,244.84,7.72,0.821889136283553,813,12480,520.0,133120,1064960
1.8859708,-0.04220692997798323,2.7379005,0.31008687168359755,208.46,7.03,254.17,8.68,0.8837025433766956,814,12504,521.0,133376,1067008
1.9041305,-0.04040058009326458,2.6579175,0.3279167115688324,213.47,7.43,254.23,8.71,0.7525915981187594,813,12528,522.0,133632,1069056
1.8252687,-0.043647834258154036,3.2262685,0.2823110693693161,210.85,7.4,254.04,8.85,0.8725725623488869,812,12552,523.0,133888,1071104
1.6375275,-0.03934820630121976,3.7321303,0.3165137094259262,209.75,7.23,258.61,8.58,0.8313325317264597,817,12576,524.0,134144,1073152
1.9132897,-0.04374100662302226,2.4377687,0.3218210330605507,208.76,7.35,261.26,8.64,0.7986968546596469,818,12600,525.0,134400,1075200
1.8245306,-0.04236518041696399,2.7373197,0.340523716211319,217.95,7.48,256.53,8.24,0.8338993135380093,818,12624,526.0,134656,1077248
1.7032534,-0.04411329535301775,3.2727377,0.32570104002952577,213.08,7.31,258.66,8.37,0.6164081027584773,816,12648,527.0,134912,1079296
1.8125014,-0.04438115702942014,2.9939322,0.29972838521003725,215.43,7.08,256.83,8.33,0.8902508716272245,817,12672,528.0,135168,1081344
1.6490017,-0.04409129031933844,3.4327266,0.31039925426244735,220.55,7.42,258.9,8.63,0.7982326188384884,818,12696,529.0,135424,1083392
1.770853,-0.041801306828856466,3.096148,0.3496387410163879,219.02,7.43,261.49,8.96,0.7064939516318997,816,12720,530.0,135680,1085440
1.577792,-0.0415875877533108,3.8973267,0.39682483673095703,229.35,8.33,269.75,9.65,0.8255737617936026,817,12744,531.0,135936,1087488
1.6205035,-0.04060168006457388,4.225336,0.43004819184541704,228.66,8.14,254.56,8.62,0.7448977405772472,818,12768,532.0,136192,1089536
1.884249,-0.04065770754590631,2.770118,0.42662451282143593,228.69,8.36,243.18,7.74,0.8374109363803945,817,12792,533.0,136448,1091584
1.8023208,-0.04049803408794105,2.7984447,0.35109725669026376,226.75,8.29,235.88,7.11,0.9069442868486756,817,12816,534.0,136704,1093632
1.6529102,-0.043133016088977454,3.4813962,0.31754337802529337,227.09,8.51,229.99,7.23,0.855722380115036,818,12840,535.0,136960,1095680
1.7496883,-0.04380351490341127,3.3675127,0.28202601030468943,229.3,8.4,233.2,7.38,0.8466986080455635,816,12864,536.0,137216,1097728
1.9789394,-0.043657221840694545,2.5541618,0.27487540885806083,226.67,8.66,234.15,7.2,0.8726472664554326,817,12888,537.0,137472,1099776
1.8243287,-0.044473338350653646,3.4078321,0.28028901785612104,228.93,8.83,228.05,7.45,0.888358426276785,816,12912,538.0,137728,1101824
1.8068312,-0.04510620594955981,3.6531737,0.2709400252997875,221.82,8.54,231.57,7.76,0.8719608882882026,815,12936,539.0,137984,1103872
1.8721286,-0.042013965724036095,3.0576758,0.29763466596603394,220.82,8.5,233.44,8.09,0.8093649576785316,817,12960,540.0,138240,1105920
1.6859281,-0.03952623608522117,4.4923706,0.3126580652594566,220.66,8.48,245.01,8.61,0.8019975763514601,825,12984,541.0,138496,1107968
1.7053255,-0.04132627569139004,4.0412946,0.35109361082315443,222.27,8.15,236.72,7.51,0.7916523977344545,820,13008,542.0,138752,1110016
1.7742726,-0.038501989264041185,3.4992251,0.3399163381755352,219.22,8.08,234.83,7.33,0.8307440585651817,823,13032,543.0,139008,1112064
1.9630858,-0.0399267662037164,2.8103611,0.3350799323618412,227.02,8.32,245.1,7.76,0.7914230617848892,825,13056,544.0,139264,1114112
1.7778964,-0.044767770944163204,3.4035878,0.30856653168797493,226.46,8.02,247.67,8.17,0.8430563578772451,825,13080,545.0,139520,1116160
1.9288052,-0.04597854072228074,2.9264479,0.27000275686383246,224.16,7.66,246.81,8.04,0.755370216831032,824,13104,546.0,139776,1118208
1.8061107,-0.04360873772762716,3.5649703,0.3193964542448521,232.69,8.01,253.51,8.31,0.7008671849173596,824,13128,547.0,140032,1120256
1.791648,-0.03933883184567094,3.9826436,0.31318501934409143,234.47,8.16,253.1,8.52,0.8468291982378819,824,13152,548.0,140288,1122304
1.91838,-0.038643260505050424,3.1243174,0.3010104636847973,238.35,8.28,252.31,8.91,0.8893878469477015,823,13176,549.0,140544,1124352
1.651715,-0.03554268737323582,4.3228135,0.36052508756518364,243.49,8.62,245.98,8.19,0.7550465218488919,820,13200,550.0,140800,1126400
1.7067729,-0.03299794151447713,4.717399,0.33896794185042384,248.18,9.0,239.88,7.66,0.8672387341520529,821,13224,551.0,141056,1128448
1.7686306,-0.0432457750570029,4.1011157,0.3410118608176708,251.22,9.04,242.32,7.39,0.8569754042760844,821,13248,552.0,141312,1130496
1.8079995,-0.04217953079380095,4.1246104,0.36587983995676043,252.87,9.33,240.51,7.34,0.812969642042439,821,13272,553.0,141568,1132544
1.8370624,-0.036902156258001924,4.042295,0.34501267716288564,255.98,9.42,239.94,7.18,0.8456082468075572,822,13296,554.0,141824,1134592
1.9121492,-0.03978241376578808,3.5696347,0.3247594425082207,256.13,9.29,242.66,7.22,0.8832976857575001,821,13320,555.0,142080,1136640
1.7866206,-0.03684551482088864,4.188992,0.32964112997055056,255.88,9.22,247.3,7.55,0.7424255182897401,822,13344,556.0,142336,1138688
1.7747076,-0.035389877771958705,4.1195564,0.3915312254428864,261.92,9.18,243.89,7.33,0.6082977270941143,822,13368,557.0,142592,1140736
1.8294371,-0.04033895608969033,4.2786975,0.37426859498023984,264.55,9.4,246.77,7.46,0.8543161250822656,821,13392,558.0,142848,1142784
1.8580853,-0.03830074355006218,3.9696474,0.4332865166664124,260.55,9.5,249.24,7.5,0.7440090083494434,820,13416,559.0,143104,1144832
1.8737159,-0.042261606529355046,4.0827875,0.39504145361483095,259.35,9.51,248.08,6.98,0.7900786786345217,821,13440,560.0,143360,1146880
1.8440745,-0.04284444040618837,3.80877,0.3246106981486082,261.8,9.53,249.13,6.92,0.8936218808401881,824,13464,561.0,143616,1148928
2.005546,-0.04656720376573503,2.9662604,0.2994585786014795,256.89,8.78,257.23,6.81,0.8483101180163886,822,13488,562.0,143872,1150976
1.906204,-0.04957130130380392,3.2506025,0.24496924556791783,251.69,8.63,257.11,6.86,0.8498882600426501,818,13512,563.0,144128,1153024
1.8764299,-0.04772547551430762,3.580166,0.24989202581346034,245.81,7.78,257.07,7.11,0.8271685569261313,816,13536,564.0,144384,1155072
1.9551231,-0.051538557121530174,3.343916,0.24126728221774102,248.48,8.21,246.35,7.02,0.8296942471641279,815,13560,565.0,144640,1157120
1.9567775,-0.04863940014503896,2.8660557,0.2675123453140259,242.48,7.7,249.59,7.19,0.7662642503385027,817,13584,566.0,144896,1159168
1.8078648,-0.04844256395474076,3.493487,0.26660124346613884,234.35,7.69,250.06,7.43,0.7940901028047572,816,13608,567.0,145152,1161216
1.755313,-0.04698997501283884,3.5186741,0.2689601598680019,232.45,7.76,244.0,7.31,0.8859890315222605,823,13632,568.0,145408,1163264
1.9156052,-0.04709681442938745,3.0432916,0.2688674126565456,229.5,7.92,248.26,7.44,0.8755236160766784,823,13656,569.0,145664,1165312
2.005078,-0.04367275561671704,3.0335147,0.2764099445939064,228.86,7.28,254.02,7.89,0.8010556264624286,823,13680,570.0,145920,1167360
1.8948665,-0.04777797264512628,3.706435,0.2755504375696182,224.35,7.02,256.14,8.23,0.8342404865375,821,13704,571.0,146176,1169408
1.9066398,-0.04600155501160771,3.587264,0.2664754591882229,222.95,6.71,249.8,8.19,0.7669406545066655,825,13728,572.0,146432,1171456
2.1266053,-0.046984749333933,2.1837304,0.3011269626021385,227.4,7.18,246.27,8.19,0.8607047585333655,823,13752,573.0,146688,1173504
1.9913234,-0.050521412091329695,3.207915,0.2443285121768713,222.27,6.83,249.74,8.73,0.8830865537667245,823,13776,574.0,146944,1175552
1.862641,-0.04511335728690028,3.9003592,0.32524288855493066,228.92,7.59,251.29,8.69,0.7967430971763347,822,13800,575.0,147200,1177600
1.8333445,-0.043385445717722175,4.07172,0.3242882946878672,231.41,7.86,250.58,8.62,0.8521587607282005,825,13824,576.0,147456,1179648
1.7007692,-0.039448232925497,4.6040215,0.37919701866805555,235.96,8.07,257.53,9.23,0.7487418011630966,824,13848,577.0,147712,1181696
1.9634591,-0.03769378955475986,3.1310074,0.4096277539432049,238.72,8.44,263.41,9.11,0.8658493216562262,824,13872,578.0,147968,1183744
1.7077671,-0.040697212759405375,4.3335905,0.3559259682893753,240.89,8.49,261.64,8.7,0.8685649481710399,820,13896,579.0,148224,1185792
1.9149312,-0.04363128148950637,3.1341143,0.3354022340476513,233.39,8.17,260.14,9.04,0.925967612925515,820,13920,580.0,148480,1187840
1.7661244,-0.04626951273530722,4.08141,0.28066700637340547,225.99,8.06,259.37,8.79,0.8197646237671737,821,13944,581.0,148736,1189888
1.7733805,-0.045685065779834985,4.153128,0.27365818321704866,232.98,8.93,253.21,8.56,0.8897308243861166,820,13968,582.0,148992,1191936
1.8755789,-0.045310366917401555,3.5215006,0.2896889367699623,234.78,9.09,260.51,8.9,0.8089674503054461,819,13992,583.0,149248,1193984
1.8732947,-0.046358912410214545,3.8764896,0.3088066682219505,227.52,9.11,268.43,8.78,0.8270116968959313,823,14016,584.0,149504,1196032
1.846386,-0.04352375767193735,4.026629,0.35306758791208265,226.9,9.15,267.95,8.7,0.7399606526705569,823,14040,585.0,149760,1198080
1.9748498,-0.04819357287604362,3.367895,0.3173869874328375,225.85,8.88,275.78,8.95,0.8035367782644502,824,14064,586.0,150016,1200128
1.8639102,-0.0455705091683194,4.235414,0.3720847975462675,218.11,8.0,276.4,8.72,0.6936855534729283,819,14088,587.0,150272,1202176
1.9144847,-0.04441896454896778,3.8958774,0.3821668619662523,220.89,8.31,280.05,8.95,0.7801567224935109,823,14112,588.0,150528,1204224
1.9206955,-0.042397953611798586,3.6434107,0.4503144984692335,225.11,8.17,275.25,8.4,0.7122163522829932,823,14136,589.0,150784,1206272
2.0252938,-0.04176437241956592,3.2164438,0.4891028785705566,217.43,7.43,277.77,8.79,0.7953469616820943,821,14160,590.0,151040,1208320
1.9931359,-0.04383147661574185,3.7876687,0.43797900155186653,220.99,7.52,275.12,8.6,0.8549498454516953,820,14184,591.0,151296,1210368
1.8572855,-0.045025569684803486,4.274459,0.43531283512711527,227.54,7.99,273.21,8.67,0.8420249685162654,820,14208,592.0,151552,1212416
1.8299085,-0.047706003934144973,4.165028,0.31720099128782747,228.75,7.83,276.15,8.92,0.8951807416689672,824,14232,593.0,151808,1214464
1.9059124,-0.046205264222808184,3.7199967,0.2924371548742056,235.99,7.56,276.75,8.96,0.8421075996830725,823,14256,594.0,152064,1216512
1.9532706,-0.0450490055186674,3.721636,0.3034191154688597,235.78,7.38,275.94,9.2,0.7852782858650481,817,14280,595.0,152320,1218560
2.011171,-0.04786940633784979,2.9199336,0.28482487596571443,243.66,7.1,270.71,8.91,0.7784488072839371,823,14304,596.0,152576,1220608
1.9845515,-0.045566421314142645,2.8695254,0.29356427855789663,244.41,7.24,272.64,8.79,0.891317474192725,823,14328,597.0,152832,1222656
1.8979285,-0.0465673042088747,3.4239004,0.2883619737625122,240.75,7.56,278.46,9.42,0.9058307621548806,822,14352,598.0,153088,1224704
1.8716898,-0.046582634560763836,3.6705525,0.24415386222302915,242.34,7.44,280.71,9.55,0.8505258927784116,820,14376,599.0,153344,1226752
1.8938578,-0.04577896154485643,4.0515323,0.2444662430137396,242.05,7.1,273.84,9.25,0.8022058986206286,814,14400,600.0,153600,1228800
1.8634185,-0.04344012178480625,4.3809934,0.2668762747198343,245.81,7.76,266.58,9.61,0.7989563253537391,815,14424,601.0,153856,1230848
1.898154,-0.043068608846515415,3.465397,0.2759178981930017,255.25,8.56,267.75,9.89,0.8955093324628409,815,14448,602.0,154112,1232896
1.684521,-0.04288624977692962,4.371087,0.33507305271923543,263.46,9.01,276.35,10.39,0.8386914754809021,816,14472,603.0,154368,1234944
1.77427,-0.04137371801771224,4.015543,0.34513621106743814,269.65,9.33,271.73,9.84,0.884839206780989,819,14496,604.0,154624,1236992
1.9501534,-0.042721309754997494,3.7585263,0.3215434357523918,265.53,8.97,275.1,10.25,0.900477892647304,819,14520,605.0,154880,1239040
1.8763201,-0.04496016060933471,4.081284,0.30705024659633634,256.08,8.92,285.65,10.8,0.8966862156541675,817,14544,606.0,155136,1241088
1.9027199,-0.04471705846954137,3.8178122,0.3192673672735691,253.4,8.51,283.77,10.6,0.6077644114271885,819,14568,607.0,155392,1243136
1.8575451,-0.042705227374099194,4.1625557,0.3629667560756207,257.02,8.56,286.45,10.42,-0.10922452025978568,822,14592,608.0,155648,1245184
2.0184436,-0.0418106633471325,3.3775268,0.37741216495633123,254.49,9.1,289.83,10.25,0.86283556419825,818,14616,609.0,155904,1247232
1.8667566,-0.040620511644519866,4.3367267,0.39798820063471796,264.68,9.59,290.95,10.31,0.8105883603717239,820,14640,610.0,156160,1249280
1.8244928,-0.04028633899986744,4.2835326,0.36244533210992813,267.43,9.31,287.61,10.64,0.5907236406717267,819,14664,611.0,156416,1251328
1.846098,-0.042128109242767095,4.3754964,0.3179603856801987,266.82,9.55,285.88,11.01,0.7960348901026219,821,14688,612.0,156672,1253376
1.9810618,-0.04334874590858817,3.8277304,0.28854950025677684,262.43,9.36,291.04,11.8,0.8805493820017256,821,14712,613.0,156928,1255424
1.9532886,-0.04326908250339329,4.367659,0.26503928780555724,260.18,9.06,289.74,11.94,0.9007458133784253,823,14736,614.0,157184,1257472
1.9078509,-0.04305460258387029,4.557466,0.25589276298880576,263.94,8.84,288.39,11.65,0.7978148471626223,826,14760,615.0,157440,1259520
1.919109,-0.04409393064212054,4.314014,0.255412553101778,248.45,8.12,285.23,11.36,0.8161641603422174,822,14784,616.0,157696,1261568
1.9297436,-0.04668334060814232,4.308013,0.23876627787947655,246.58,8.19,283.83,10.98,0.8836802912313653,821,14808,617.0,157952,1263616
1.8694865,-0.04698619068134576,4.435979,0.24556076824665068,253.34,8.78,282.11,11.02,0.8559785030785474,820,14832,618.0,158208,1265664
1.9090703,-0.048889314900152386,4.0875173,0.23688089847564697,259.61,9.06,272.3,10.66,0.8379616682469191,818,14856,619.0,158464,1267712
1.776398,-0.048826315910555425,4.8625207,0.23926944851875306,262.77,9.58,266.53,10.38,0.8660350381709666,819,14880,620.0,158720,1269760
1.826552,-0.04499555837363005,4.707628,0.24171629145741463,253.98,9.13,272.31,11.26,0.9003064893174747,820,14904,621.0,158976,1271808
1.9294262,-0.044818611089140176,4.584455,0.2544024080038071,254.47,9.43,275.22,11.58,0.8581204699265088,820,14928,622.0,159232,1273856
1.8560798,-0.04475581453181803,4.6367326,0.2746201106905937,248.14,9.26,271.96,11.37,0.8662692611870327,818,14952,623.0,159488,1275904
1.9967083,-0.04350020539015532,3.9848123,0.25893632709980013,247.2,8.73,271.12,11.47,0.7238496323066368,818,14976,624.0,159744,1277952
1.7934874,-0.04408106369432062,4.572427,0.2625373527407646,250.74,9.13,271.08,11.07,0.8123808798372131,818,15000,625.0,160000,1280000
2.029794,-0.04490247532259673,3.3821328,0.2522262920439243,251.78,9.25,271.8,10.75,0.8986613074478854,820,15024,626.0,160256,1282048
2.0205624,-0.04353448112029582,3.7479172,0.2950305746495724,242.53,9.13,263.76,9.99,0.8258183855530805,818,15048,627.0,160512,1284096
1.8863047,-0.043411425682716075,4.4625263,0.28743378207087517,250.87,9.5,269.87,10.2,0.8873919276322126,812,15072,628.0,160768,1286144
2.0784438,-0.04486317460425198,3.5168936,0.2866646093130112,255.56,9.38,271.97,10.46,0.8475255642072819,819,15096,629.0,161024,1288192
1.9258966,-0.045924192825332284,3.9697495,0.29472758576273916,257.31,9.26,281.66,10.87,0.8288064411566433,822,15120,630.0,161280,1290240
1.8162098,-0.04793959181755781,4.6134887,0.2660454124212265,259.43,9.31,276.26,10.33,0.8066947450937691,819,15144,631.0,161536,1292288
1.8804138,-0.049504968663677575,4.122051,0.26783695742487906,259.83,9.26,272.74,10.02,0.8917194123205198,823,15168,632.0,161792,1294336
1.8642632,-0.046567572802305224,4.1409307,0.2750663408637047,253.75,9.08,279.41,10.51,0.8802838872459956,821,15192,633.0,162048,1296384
1.8056477,-0.042460358506068586,4.563159,0.29094612777233125,255.5,9.08,286.17,10.92,0.7635731029528834,815,15216,634.0,162304,1298432
1.8093681,-0.038398715248331425,4.4182754,0.2806066428124905,265.42,9.56,287.82,10.81,0.8598913364165466,816,15240,635.0,162560,1300480
1.7389317,-0.037375739896669986,5.3955555,0.29197224125266075,273.91,10.07,290.19,10.97,0.8640547094894401,815,15264,636.0,162816,1302528
1.7420359,-0.039107647496275606,5.490947,0.28487683221697807,277.84,10.28,295.16,11.46,0.8191681105340787,821,15288,637.0,163072,1304576
1.9629594,-0.03951751576270908,4.316836,0.2862608075141907,275.18,10.36,291.54,11.37,0.8403918938570086,822,15312,638.0,163328,1306624
1.7464142,-0.039392355694435534,5.1802034,0.2691007708013058,277.37,10.45,289.63,11.34,0.8620909409074528,822,15336,639.0,163584,1308672
1.9300432,-0.04066613138187677,4.4718876,0.2957892335951328,277.22,10.52,286.44,11.22,0.7392039609120631,822,15360,640.0,163840,1310720
1.8404573,-0.03945884388871491,4.7642665,0.3113237226009369,286.14,11.03,296.92,11.96,0.862180443962989,825,15384,641.0,164096,1312768
1.9179959,-0.03927041171118617,4.580952,0.31016762509942053,283.11,10.73,303.88,12.63,0.8980785047254144,824,15408,642.0,164352,1314816
1.6468166,-0.04147114203311503,5.4339542,0.2943554472923279,282.32,11.83,292.89,11.96,0.9234806623740113,818,15432,643.0,164608,1316864
1.7877969,-0.043560535004362466,5.1276565,0.2747769521176815,284.25,11.98,287.76,11.75,0.8313798076426893,815,15456,644.0,164864,1318912
1.683053,-0.04233126239851117,5.68569,0.29730954110622404,280.92,12.16,285.79,12.09,0.8135550497722277,819,15480,645.0,165120,1320960
1.7834272,-0.041421476565301416,5.5728316,0.29136543691158295,287.34,12.42,288.28,12.44,0.7346547102642811,830,15504,646.0,165376,1323008
1.8898612,-0.03970746462233365,4.666912,0.293405769765377,293.13,12.87,272.37,11.07,0.909224911356525,827,15528,647.0,165632,1325056
1.9286841,-0.043670497993007304,5.1663823,0.3064541521668434,289.72,12.34,274.87,11.06,0.8035168486069041,824,15552,648.0,165888,1327104
1.8139807,-0.04216368097811937,5.654877,0.3054074977338314,281.69,11.72,267.83,10.5,0.8579264819359793,827,15576,649.0,166144,1329152
1.8141645,-0.04589664222672582,5.5345187,0.2827008828520775,280.23,11.81,270.17,10.24,0.8008018956616817,826,15600,650.0,166400,1331200
1.86596,-0.04715677478350699,5.5310993,0.28666656851768496,277.2,12.08,264.82,9.81,0.8954079899665568,825,15624,651.0,166656,1333248
1.8140166,-0.0433070790860802,5.702076,0.28215658411383626,282.15,12.42,270.35,10.31,0.898129755114385,828,15648,652.0,166912,1335296
1.7580227,-0.0406299598980695,5.921303,0.31022785887122156,285.33,12.51,276.9,10.46,0.5572702894181798,828,15672,653.0,167168,1337344
1.7896585,-0.03914937079884112,5.6202803,0.3501901637017727,287.59,12.87,275.82,10.38,0.8251111638195819,829,15696,654.0,167424,1339392
1.8135444,-0.03776428760029375,5.6131673,0.3775617092847824,290.67,12.78,268.5,9.99,0.7845440339291011,828,15720,655.0,167680,1341440
1.8695809,-0.0376957702729851,5.3319035,0.4180898293852806,298.67,13.14,273.75,10.41,0.7457006838407887,827,15744,656.0,167936,1343488
1.8090343,-0.039563895789906385,5.7585783,0.3758678534626961,296.99,12.93,271.93,10.15,0.7170404326010043,827,15768,657.0,168192,1345536
1.9515494,-0.04178828914649785,5.0492706,0.35015555173158647,294.64,12.49,263.59,9.38,0.8527289353415783,828,15792,658.0,168448,1347584
1.8970563,-0.04161973753944039,5.3868885,0.345052677243948,288.73,11.74,267.71,9.57,0.8443591910850007,828,15816,659.0,168704,1349632
1.9810998,-0.04087318705394864,4.8403525,0.32994542583823205,272.14,10.65,268.47,9.68,0.8690417282387802,827,15840,660.0,168960,1351680
1.691937,-0.04508805544115603,6.081612,0.3682563437521458,276.81,10.5,260.62,9.22,0.7038061590128288,829,15864,661.0,169216,1353728
1.875649,-0.043819984141737225,5.1439614,0.3521629436314106,278.3,10.75,261.39,9.65,0.8657535354525219,827,15888,662.0,169472,1355776
1.9025569,-0.04472071738913655,4.731569,0.3302920439839363,279.66,11.43,260.82,9.74,0.8914230129312893,826,15912,663.0,169728,1357824
1.8470327,-0.04681260169483721,5.307907,0.2748719300329685,269.95,10.41,262.54,9.8,0.9288480292122032,827,15936,664.0,169984,1359872
1.9197226,-0.043755412129685284,5.629756,0.2736134521663189,275.84,10.37,266.94,10.03,0.699177925815612,828,15960,665.0,170240,1361920
1.7846664,-0.04391808722168207,6.2000213,0.25225734725594523,277.4,10.71,267.34,9.9,0.8254010678356586,828,15984,666.0,170496,1363968
1.8432944,-0.039708931474015115,5.9943666,0.2746688187122345,278.84,10.5,271.47,10.19,0.7124818280415385,826,16008,667.0,170752,1366016
1.9254158,-0.03625685965642333,4.941968,0.3272951682657003,280.36,10.71,267.51,9.34,0.8280582893681441,824,16032,668.0,171008,1368064
1.8240545,-0.03904640986584127,6.166451,0.3137171556055546,277.93,10.25,263.12,8.44,0.7177857682663451,825,16056,669.0,171264,1370112
1.8719901,-0.04031693935394287,5.360021,0.3068199522793293,279.97,10.63,266.76,8.88,0.8847775153097073,816,16080,670.0,171520,1372160
1.6493316,-0.04226422916166484,5.983749,0.30718947038054467,280.92,10.84,270.39,9.27,0.8357309968112212,822,16104,671.0,171776,1374208
1.8569741,-0.045071054147556425,5.745434,0.3481665802001953,281.11,10.67,285.81,10.52,0.5678729558393599,824,16128,672.0,172032,1376256
1.7211223,-0.04139600723981857,6.3166814,0.3171349582076073,285.06,11.12,272.55,9.77,0.8377607880538915,818,16152,673.0,172288,1378304
1.7801263,-0.039330439390614626,5.962303,0.37760128602385523,292.85,11.26,277.47,10.52,0.6319674187327815,819,16176,674.0,172544,1380352
1.77511,-0.042349996445700526,6.100367,0.3834077171981335,302.48,11.9,284.65,11.01,0.8053079114451445,816,16200,675.0,172800,1382400
1.9298943,-0.04265468943864107,4.574724,0.33912164717912674,296.79,11.51,272.73,10.47,0.9165452974807208,814,16224,676.0,173056,1384448
1.7458366,-0.0450496471952647,6.4373,0.3251549292355776,298.1,11.53,276.01,10.78,0.9296960738084171,814,16248,677.0,173312,1386496
1.7159808,-0.04631240074057132,6.6800327,0.2505254930257797,301.05,11.35,284.16,11.35,0.8336099748041497,821,16272,678.0,173568,1388544
1.8030196,-0.047257648394443096,5.788841,0.2166825193166733,308.79,11.96,284.35,11.56,0.8904827315413811,824,16296,679.0,173824,1390592
1.7971292,-0.04720683693420142,5.8202024,0.21465798020362853,307.9,12.24,272.69,10.47,0.8539975818348728,822,16320,680.0,174080,1392640
1.7537818,-0.04763197890948504,5.80137,0.22671500891447066,303.74,11.61,270.98,10.61,0.8118022509098836,825,16344,681.0,174336,1394688
1.7833697,-0.04327955211512744,5.8673186,0.31530723318457604,296.03,11.2,271.23,11.12,0.6540298352803452,824,16368,682.0,174592,1396736
1.8588327,-0.043177473284304144,5.545964,0.33388476699590686,303.36,11.55,276.68,11.74,0.824764358620822,820,16392,683.0,174848,1398784
1.78362,-0.039179562274366614,5.881288,0.3773055110871792,297.13,11.18,285.57,12.36,0.8134314228210062,820,16416,684.0,175104,1400832
1.6186305,-0.03816064363345504,6.4998255,0.3900159189105034,295.75,11.09,287.77,12.51,0.7293862033001706,818,16440,685.0,175360,1402880
1.6537308,-0.041480243988335136,6.7478523,0.32856432646512984,302.31,11.7,283.82,12.11,0.7588848333514867,817,16464,686.0,175616,1404928
1.685222,-0.04460540965199471,6.1759586,0.29275317169725895,307.68,12.39,287.72,12.7,0.887040170116348,818,16488,687.0,175872,1406976
1.7373396,-0.043356352169066664,5.914797,0.24574667327105998,312.93,13.07,293.33,12.99,0.8844545952468387,818,16512,688.0,176128,1409024
1.7807214,-0.04774157737381756,5.8798256,0.23036198936402796,308.91,12.89,292.21,12.66,0.859169317643443,822,16536,689.0,176384,1411072
1.6885301,-0.04812606600113213,6.010069,0.22434499226510524,307.2,13.09,299.44,13.24,0.9227898472939391,818,16560,690.0,176640,1413120
