average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
1.9541645,-0.043529620384797456,1.155957,0.16696637462824582,176.04,4.56,167.37,3.1,0.6401398692666174,807,14616,609.0,155904,1247232
1.7657515,-0.042591355731710794,1.6595991,0.18823741625994445,179.76,4.79,166.35,2.89,0.7173997214477277,799,14640,610.0,156160,1249280
1.9183152,-0.03807451200671494,1.0977187,0.22127620611339807,172.75,4.67,165.64,2.95,0.7491013059614781,808,14664,611.0,156416,1251328
1.905122,-0.04247481422498822,1.3335474,0.20563562877476216,176.35,4.91,156.88,2.98,0.7123674857280079,807,14688,612.0,156672,1253376
2.0096164,-0.04371211882680655,1.1169199,0.18066327258944512,167.72,4.3,152.81,2.95,0.7867832945820349,806,14712,613.0,156928,1255424
2.0237405,-0.04603600140661001,0.9679842,0.13833600379526614,165.51,3.85,144.1,2.56,0.762488768959369,803,14736,614.0,157184,1257472
1.9205627,-0.05142250534147024,1.1435536,0.09778655737638474,168.44,4.0,142.47,2.6,0.7726034767305279,798,14760,615.0,157440,1259520
1.961762,-0.05319162728264928,1.1450505,0.08458968043327332,155.29,3.53,143.42,2.69,0.7599342682297403,800,14784,616.0,157696,1261568
1.8809971,-0.051234033275395635,1.3404161,0.11634087853133679,155.08,3.89,151.02,3.05,0.7105337575242758,805,14808,617.0,157952,1263616
1.9216425,-0.0491500114928931,1.28497,0.14813040517270565,146.27,3.15,152.88,3.02,0.7255929127613494,799,14832,618.0,158208,1265664
1.8333843,-0.04516859852708876,1.319459,0.19521474327892066,146.8,3.33,149.72,2.47,0.7197910909709921,801,14856,619.0,158464,1267712
1.928149,-0.043506123861297964,1.2194183,0.19697968602180482,145.24,3.55,159.92,2.86,0.8171622451806975,800,14880,620.0,158720,1269760
1.8189162,-0.0456706696934998,1.410073,0.17163284074515103,152.69,3.9,165.76,3.25,0.7910928390313007,800,14904,621.0,158976,1271808
1.9511036,-0.04763122565113008,1.0958331,0.1467685242369771,150.6,3.86,173.23,3.4,0.6572513303209804,800,14928,622.0,159232,1273856
1.9278848,-0.0476757253240794,1.1385994,0.13245556373149156,153.49,4.15,173.7,3.34,0.7207349057458342,802,14952,623.0,159488,1275904
1.8248156,-0.047419716883450744,1.6336081,0.13771806936711073,160.45,4.52,182.59,3.54,0.7815510007437033,801,14976,624.0,159744,1277952
1.9025337,-0.043212923044338825,1.5965546,0.16930874731391668,172.71,5.06,188.7,3.68,0.7627465677339438,801,15000,625.0,160000,1280000
1.7694094,-0.0406246991455555,1.8214108,0.1957727763801813,168.98,4.92,181.62,3.75,0.8357478703049989,802,15024,626.0,160256,1282048
1.9803013,-0.04278997453860939,1.4129031,0.17667882427573203,171.95,4.92,182.74,3.82,0.7356860407685883,805,15048,627.0,160512,1284096
1.9787046,-0.041814626157283784,1.1551977,0.17608765587210656,173.89,4.96,188.09,4.65,0.6710419058774992,805,15072,628.0,160768,1286144
1.9579331,-0.045334099382162096,1.4112593,0.14640737283974886,176.79,5.03,182.94,4.05,0.7920473792841446,809,15096,629.0,161024,1288192
1.8301228,-0.045907324808649716,1.7002393,0.13799660798162222,177.89,5.0,183.18,4.27,0.7966771460222595,807,15120,630.0,161280,1290240
1.8265786,-0.04570319002959877,1.5739052,0.13397954653948546,182.19,5.2,180.62,4.1,0.7545328560291383,808,15144,631.0,161536,1292288
1.779303,-0.04813920061569661,1.7535654,0.11925333496183158,177.77,4.86,181.94,3.73,0.8121320607738027,807,15168,632.0,161792,1294336
2.0427923,-0.05179577406030148,1.3944957,0.11597774636000395,171.02,4.66,173.31,3.54,0.8184699100276982,807,15192,633.0,162048,1296384
2.008719,-0.05045486412011087,1.2375847,0.11585315719246864,167.99,4.17,164.82,2.65,0.5490247601324225,806,15216,634.0,162304,1298432
1.8424629,-0.04972808189690113,1.4158419,0.13943178579211235,155.98,3.88,166.43,3.02,0.706135375407458,809,15240,635.0,162560,1300480
1.913218,-0.04966400246135891,1.549581,0.16105333879590034,159.57,3.49,161.96,2.6,0.7242323189303563,806,15264,636.0,162816,1302528
1.9455909,-0.04667805839329958,1.3508946,0.17839245706796647,161.86,3.41,157.55,2.49,0.6948626831796816,801,15288,637.0,163072,1304576
1.9578081,-0.04383359006606043,1.3226398,0.18508133463561535,170.42,3.65,158.49,2.48,0.8079021706553661,802,15312,638.0,163328,1306624
1.9693892,-0.044126301752403375,1.2792807,0.20254516236484052,166.1,3.65,161.25,2.54,0.7747381671669449,802,15336,639.0,163584,1308672
1.9100187,-0.0431208183337003,1.6671591,0.23388041041791438,165.81,3.54,160.61,3.13,0.7032069848200224,801,15360,640.0,163840,1310720
2.0822659,-0.041663064816966654,1.1450245,0.22451677229255437,168.51,3.38,160.24,2.82,0.832737429841022,806,15384,641.0,164096,1312768
2.011452,-0.04231992985121906,1.4173467,0.22254205029457808,171.77,3.36,166.06,2.96,0.696539589151338,798,15408,642.0,164352,1314816
1.9674617,-0.04282127580605447,1.336817,0.19960730466991664,179.96,3.63,176.43,3.41,0.8016459175813719,807,15432,643.0,164608,1316864
1.9637189,-0.04620607635937631,1.4115771,0.14800042096525431,182.15,3.8,179.27,3.51,0.7416183862401962,808,15456,644.0,164864,1318912
2.0575984,-0.04960179459303617,1.2946643,0.1493563412874937,174.97,3.62,179.45,3.45,0.7362512863091479,800,15480,645.0,165120,1320960
1.955535,-0.04648362301290035,1.4168779,0.1510057031363249,176.65,4.06,185.32,4.09,0.853532253509453,799,15504,646.0,165376,1323008
1.9888015,-0.04585010698065162,1.3610405,0.14389909796416758,169.29,3.86,184.53,4.22,0.8645544863915626,801,15528,647.0,165632,1325056
1.8819611,-0.045009385151788595,1.7790798,0.1622387436032295,179.91,4.15,185.57,4.11,0.7510524938261028,806,15552,648.0,165888,1327104
2.0105724,-0.045554043920710684,1.6432421,0.15658335097134113,181.89,4.2,184.46,4.27,0.7144247849743137,799,15576,649.0,166144,1329152
1.8453435,-0.048623265800997614,1.9161277,0.1411999574303627,178.44,4.06,194.61,4.56,0.8482078453853777,797,15600,650.0,166400,1331200
1.9107459,-0.04657684268429876,1.5063145,0.17419935375452042,169.78,4.49,196.82,4.95,0.8052844024627628,795,15624,651.0,166656,1333248
1.9291749,-0.046287074694409965,1.6963676,0.16515340968966485,173.59,4.34,195.18,4.9,0.8075875382702149,799,15648,652.0,166912,1335296
1.8828917,-0.04346278620883823,1.8551819,0.2104634729027748,183.39,5.08,185.27,4.72,0.7761482090126409,802,15672,653.0,167168,1337344
1.8760666,-0.04143924295902252,1.9925579,0.24040680281817914,184.01,5.5,193.69,4.79,0.7867198124869615,803,15696,654.0,167424,1339392
1.9936696,-0.040808162754401564,1.7815422,0.2241881960630417,182.99,5.59,197.96,5.24,0.9118868561723389,800,15720,655.0,167680,1341440
1.7090002,-0.03857764344662428,2.575985,0.2615660575032234,188.78,5.97,194.6,4.6,0.8570125354089764,803,15744,656.0,167936,1343488
1.9879949,-0.036935327909886836,1.7196087,0.23935584366321563,191.17,6.19,202.2,5.15,0.7785084775557221,804,15768,657.0,168192,1345536
1.8618352,-0.04113168110139668,2.4595673,0.21655540384352207,187.19,6.04,203.53,5.27,0.7428347787009073,801,15792,658.0,168448,1347584
1.9300895,-0.04402520034462214,1.7853712,0.22424498222768308,190.23,6.34,212.31,5.51,0.7754833812456331,803,15816,659.0,168704,1349632
1.987029,-0.04466465215198696,1.7308068,0.2067300432175398,194.43,6.15,207.74,5.52,0.7196229707477819,801,15840,660.0,168960,1351680
1.8538592,-0.04808055525645614,2.1109173,0.18921081110835075,201.76,6.11,209.73,5.33,0.8103175832309593,805,15864,661.0,169216,1353728
1.9353125,-0.04596561398357153,1.8115164,0.19370613031089307,209.0,6.17,208.17,5.11,0.7373717649349949,807,15888,662.0,169472,1355776
1.8534737,-0.0450905845221132,2.3635137,0.1976130975037813,205.98,6.16,209.42,5.23,0.799904133002131,811,15912,663.0,169728,1357824
1.8816414,-0.04548337914980948,2.2435713,0.23184889174997805,210.54,6.16,207.17,4.82,0.743224039658273,811,15936,664.0,169984,1359872
1.8729585,-0.04320343115366995,2.3087876,0.2514247946441174,215.22,6.11,206.39,4.87,0.7947679095900975,810,15960,665.0,170240,1361920
1.9389443,-0.043264246424660084,2.4121382,0.2578275714814663,223.29,6.51,212.95,4.73,0.8639215109329514,808,15984,666.0,170496,1363968
1.9511255,-0.041109216948971156,2.2164664,0.24725983150303363,204.88,5.78,216.12,4.99,0.8835084303205252,805,16008,667.0,170752,1366016
1.9487491,-0.043218822218477726,2.0452688,0.20770103476941584,206.65,5.73,206.86,4.87,0.8653100503168029,810,16032,668.0,171008,1368064
1.7210554,-0.042898862389847636,3.0326965,0.21576645024120808,210.07,6.01,210.85,5.19,0.8614522863712805,810,16056,669.0,171264,1370112
1.850062,-0.046871006758883595,2.3515434,0.2074071019142866,200.61,6.12,214.23,5.16,0.8299726531388261,809,16080,670.0,171520,1372160
1.847964,-0.04476049423217773,1.8960683,0.24400094874203204,202.51,6.61,207.57,5.12,0.7586579613683677,808,16104,671.0,171776,1374208
2.0802944,-0.036890836507081984,1.5411267,0.28518449410796165,199.7,6.64,196.09,4.88,0.7143839486747674,809,16128,672.0,172032,1376256
1.84495,-0.03816583834588528,2.512948,0.27041729658842084,204.3,6.4,192.77,4.9,0.7425134002207385,806,16152,673.0,172288,1378304
1.9096668,-0.036302974140271546,2.1153889,0.3124123215675354,203.42,7.15,203.68,5.35,0.8914914171031401,803,16176,674.0,172544,1380352
1.9818938,-0.0405137708876282,1.7848257,0.27766037672758104,188.41,6.34,214.09,6.07,0.753299386956188,809,16200,675.0,172800,1382400
2.089251,-0.046455137347802516,1.3293741,0.22446488693356514,191.37,5.84,205.64,6.11,0.6858895482724127,807,16224,676.0,173056,1384448
1.97574,-0.050977216521278026,1.4829955,0.19830345027148724,187.72,5.72,210.0,6.41,0.7061814384156025,803,16248,677.0,173312,1386496
1.9129424,-0.049654933270066974,2.164898,0.19217023991048335,196.11,6.37,215.91,6.47,0.8044266111488345,803,16272,678.0,173568,1388544
1.908534,-0.04928749399259687,2.372209,0.21444450743496418,197.94,6.0,210.59,6.07,0.7501300908130857,799,16296,679.0,173824,1390592
1.9385703,-0.047448807237669824,2.082023,0.24212230756878853,194.86,5.52,212.85,6.49,0.8475612300620905,806,16320,680.0,174080,1392640
1.8706768,-0.04734621387906372,2.0145314,0.25161154188215734,183.99,5.13,213.9,6.5,0.8493187373632523,804,16344,681.0,174336,1394688
1.9759153,-0.046772429710254075,1.9049878,0.22397259958088397,188.04,5.38,222.71,6.46,0.8646649657720508,810,16368,682.0,174592,1396736
1.966748,-0.04773730087094009,1.9056154,0.1915844415873289,175.28,4.13,230.28,6.84,0.8364649823132898,806,16392,683.0,174848,1398784
1.9003323,-0.0458753125090152,1.6548735,0.19003885842859744,186.22,4.57,235.28,6.81,0.6925739135497018,804,16416,684.0,175104,1400832
1.8694607,-0.04516709040850401,2.3328598,0.21757773824036122,190.86,5.28,215.44,5.96,0.8265002789291269,803,16440,685.0,175360,1402880
1.9272141,-0.04303977073635906,1.9252925,0.2577169768512249,199.04,5.82,214.11,6.28,0.7871309367638123,806,16464,686.0,175616,1404928
1.8906423,-0.04564795260783285,2.022072,0.24832756079733373,203.52,5.88,204.01,5.57,0.794934044894278,807,16488,687.0,175872,1406976
1.951778,-0.04595537391025573,1.8626368,0.24107217468321324,200.22,5.73,204.42,5.5,0.8521341854244191,798,16512,688.0,176128,1409024
1.9528866,-0.04845394178759307,2.1464021,0.23362246640026568,198.76,5.49,205.76,5.46,0.7164517571281593,797,16536,689.0,176384,1411072
1.8960735,-0.04742528422735631,2.176873,0.1964645367115736,202.61,5.32,208.38,5.12,0.7799836801712235,798,16560,690.0,176640,1413120
1.9239297,-0.04629065680317581,1.9189441,0.1976635182648897,205.26,5.64,208.21,4.88,0.8565016146843334,795,16584,691.0,176896,1415168
1.8148394,-0.04699260351248086,2.2566707,0.1984456752985716,197.53,5.78,202.45,5.1,0.9035659438654615,800,16608,692.0,177152,1417216
2.0031464,-0.042393115712329746,1.5089722,0.19575124002993108,193.82,5.61,203.45,4.94,0.7831159453117212,797,16632,693.0,177408,1419264
1.9336879,-0.04293619053438306,2.2163603,0.2208192666620016,196.82,5.65,200.18,5.19,0.7506665929926739,800,16656,694.0,177664,1421312
1.9707302,-0.04217954222112894,2.1613755,0.22934825465083122,198.6,5.61,209.15,5.46,0.7935332589438282,801,16680,695.0,177920,1423360
1.8183652,-0.04507412949576974,2.3420322,0.21703232742846013,192.09,5.1,210.06,5.15,0.8573586646607316,798,16704,696.0,178176,1425408
1.9447329,-0.04592489087954164,1.7821152,0.19435333423316478,190.85,5.03,220.99,5.16,0.8864135162852158,799,16728,697.0,178432,1427456
2.0829144,-0.04644627487286925,1.3872741,0.15900889866054058,187.8,5.08,221.54,5.44,0.9024824393764816,808,16752,698.0,178688,1429504
1.9015424,-0.04714767856523395,2.010303,0.1660210784524679,188.75,5.77,224.54,5.66,0.847137349283894,810,16776,699.0,178944,1431552
2.066458,-0.03992963194847107,2.0393934,0.18610212787985803,188.57,5.98,226.36,5.67,0.8561307940935702,812,16800,700.0,179200,1433600
1.9884412,-0.04237962767481804,1.7629087,0.1960821508616209,192.99,5.9,233.52,6.11,0.8570696025692773,809,16824,701.0,179456,1435648
1.7618456,-0.03706537999212742,2.7793407,0.24935859754681589,197.31,6.24,230.28,6.23,0.8033382436852886,808,16848,702.0,179712,1437696
1.5727366,-0.03810778562445193,3.8774633,0.2821381267905235,207.02,6.6,238.57,6.78,0.8318513400937264,809,16872,703.0,179968,1439744
1.6257426,-0.03740070259664208,3.4313579,0.2854881910979748,212.29,7.0,240.33,6.56,0.8872837618211262,809,16896,704.0,180224,1441792
1.7657468,-0.03808460604865104,2.7170608,0.31758609905838964,215.39,7.42,235.29,6.24,0.8550943134107845,810,16920,705.0,180480,1443840
1.8639435,-0.043179307361133394,2.8697925,0.29806483909487724,214.77,7.17,238.77,6.34,0.6937120196786217,810,16944,706.0,180736,1445888
2.0445445,-0.040491737751290204,1.9977167,0.2812820090353489,221.56,7.27,239.61,6.72,0.6314509768892653,806,16968,707.0,180992,1447936
1.8445064,-0.042187918880954384,2.8758523,0.30019838333129883,224.57,7.39,237.04,6.87,0.594196734565162,809,16992,708.0,181248,1449984
1.7988559,-0.041639681663364174,2.9340127,0.2786037914454937,230.44,7.61,232.38,6.58,0.885857532991576,809,17016,709.0,181504,1452032
1.9131626,-0.044100190121680496,2.7295692,0.2578307341039181,236.06,7.71,230.17,6.54,0.8769802193035613,808,17040,710.0,181760,1454080
1.804062,-0.04422090920619667,3.078256,0.24411554798483848,238.91,7.89,227.85,6.51,0.8771808280480308,812,17064,711.0,182016,1456128
1.7165928,-0.0449374461825937,3.0918207,0.21398117750883103,243.39,8.2,221.1,6.09,0.8825879439388866,804,17088,712.0,182272,1458176
1.6782805,-0.0443357487116009,3.1929772,0.22239238277077675,251.06,8.72,214.63,6.03,0.91463970493543,801,17112,713.0,182528,1460224
1.7604234,-0.04482689923606813,3.0391586,0.2271181920170784,248.89,8.44,209.24,6.2,0.9094330413261261,803,17136,714.0,182784,1462272
1.8014573,-0.045116212163120506,2.5578282,0.21692132607102393,245.99,8.13,216.87,6.81,0.8630431430280464,803,17160,715.0,183040,1464320
1.6875393,-0.04765608330257237,3.6953716,0.20354864612221718,244.19,7.8,226.74,7.21,0.7990451740193321,798,17184,716.0,183296,1466368
1.6236414,-0.04394170326180756,3.611014,0.32147117182612417,243.84,7.58,227.07,7.26,0.7182615491887643,806,17208,717.0,183552,1468416
1.8398638,-0.04383360070176422,2.7528691,0.30292680889368057,242.94,7.6,225.5,7.12,0.9173529691401018,804,17232,718.0,183808,1470464
1.8807987,-0.04047490897588432,2.7714913,0.3733315679430962,248.42,8.46,228.67,7.26,0.8301350739670952,808,17256,719.0,184064,1472512
1.7469072,-0.040551814269274476,2.7446861,0.3757453346252441,228.89,7.89,237.93,7.87,0.7950649968229684,806,17280,720.0,184320,1474560
1.7843235,-0.044497814225032926,2.7191582,0.25161186695098875,223.56,7.41,244.08,8.24,0.8805077866676739,808,17304,721.0,184576,1476608
1.7976372,-0.04459210085682571,2.9112213,0.25025095090270044,226.82,7.72,239.72,7.94,0.7888833829393449,808,17328,722.0,184832,1478656
1.9651952,-0.04762855755165219,2.211813,0.2021961422264576,223.09,6.97,249.96,8.67,0.8925575330377888,808,17352,723.0,185088,1480704
1.7537063,-0.048234528377652165,3.417917,0.19665941789746286,221.71,6.84,251.57,8.96,0.8223954614933827,808,17376,724.0,185344,1482752
1.8570799,-0.04501993391662836,2.8164315,0.22938788846135139,223.51,6.81,258.08,9.35,0.8553586970496556,808,17400,725.0,185600,1484800
2.0278313,-0.045953772021457555,2.2488935,0.22769707724452018,224.89,6.93,259.08,9.43,0.7664414985324574,809,17424,726.0,185856,1486848
1.8976345,-0.044552235994488,2.643973,0.24601517707109452,227.7,7.21,255.04,8.75,0.7726030291446442,808,17448,727.0,186112,1488896
1.8068371,-0.04695893374271691,2.925439,0.23288635313510894,224.97,7.35,244.66,8.14,0.8898062766132825,806,17472,728.0,186368,1490944
1.8364036,-0.04969505759887397,2.9067528,0.2196798825263977,227.81,7.68,250.18,8.48,0.8518075704502133,806,17496,729.0,186624,1492992
1.822381,-0.048093412220478055,2.9291515,0.21845659241080284,227.86,7.68,248.33,7.95,0.9080765721882049,801,17520,730.0,186880,1495040
1.8697685,-0.04583308605477214,2.5440073,0.20364194139838218,236.32,7.89,246.37,7.77,0.8918465135656082,801,17544,731.0,187136,1497088
1.8364917,-0.045577127309516074,3.01289,0.23716083094477652,240.41,8.11,250.15,8.19,0.8678285483698857,799,17568,732.0,187392,1499136
1.676739,-0.044262037798762324,3.6551993,0.258615398555994,247.33,8.39,249.66,8.12,0.7645626001063845,804,17592,733.0,187648,1501184
1.6899148,-0.044556639613583686,3.0563214,0.2691209329664707,251.89,8.6,254.31,8.48,0.8639506658393631,807,17616,734.0,187904,1503232
1.8297375,-0.045003706561401485,2.998588,0.2720431739091873,246.9,8.56,251.77,8.02,0.8775144519020912,802,17640,735.0,188160,1505280
1.5792654,-0.04141488217748702,3.8615732,0.2939567881822586,262.35,9.68,238.34,6.84,0.9107184948732885,805,17664,736.0,188416,1507328
1.7828567,-0.039907362463418396,3.247164,0.3030230002105236,260.55,9.7,238.97,6.69,0.7321680952355512,799,17688,737.0,188672,1509376
1.7821101,-0.03758994911098853,3.3623893,0.3213785915076733,266.06,9.85,247.08,7.22,0.8156899353931393,801,17712,738.0,188928,1511424
1.8166811,-0.038942049650941044,3.3022099,0.30299977608025075,262.35,10.07,251.11,7.3,0.9085689369683987,808,17736,739.0,189184,1513472
1.6776514,-0.03996034803101793,3.2763042,0.2981150294095278,260.38,10.16,257.12,7.77,0.8683373876986956,807,17760,740.0,189440,1515520
1.7255151,-0.044779948936775324,3.3945038,0.23971767976880073,259.02,10.13,252.22,7.29,0.8600413564460535,808,17784,741.0,189696,1517568
1.7389312,-0.046006577825173735,3.2795053,0.23551473155617714,257.42,10.22,255.59,7.69,0.9121841934673054,801,17808,742.0,189952,1519616
1.7432961,-0.04696091323159635,3.3636234,0.23547571577131748,254.08,10.21,257.28,8.02,0.8481288411724641,801,17832,743.0,190208,1521664
1.7466636,-0.04773697190918028,3.7415137,0.21828301377594472,251.43,9.81,257.98,8.54,0.9185789097400529,801,17856,744.0,190464,1523712
1.7262671,-0.046682794084772467,3.4535441,0.2450121070444584,255.12,10.44,248.48,7.4,0.833812162409896,800,17880,745.0,190720,1525760
1.7870982,-0.04829683064483106,3.2877076,0.2520867046713829,249.77,10.15,240.54,7.04,0.8363325994129492,800,17904,746.0,190976,1527808
1.8389711,-0.04409860852640122,3.060473,0.25399687796831133,241.51,9.33,244.23,7.14,0.8897121625731671,803,17928,747.0,191232,1529856
1.8790017,-0.046048416937701404,2.972439,0.2478437839448452,236.43,8.84,243.6,7.65,0.9023441644185053,800,17952,748.0,191488,1531904
1.8714385,-0.04674639196600765,2.5768762,0.23268069535493852,228.75,8.3,240.98,7.6,0.847010480106011,801,17976,749.0,191744,1533952
1.5451202,-0.047411927529610695,4.004901,0.24722670003771782,235.85,8.59,247.36,8.13,0.7905153337152188,801,18000,750.0,192000,1536000
1.9343549,-0.044786798264831305,2.7999027,0.2862180921435356,231.75,8.34,252.79,8.36,0.8193292684710507,800,18024,751.0,192256,1538048
1.8284616,-0.045422934843227264,2.9670813,0.2805015416443348,227.94,7.89,250.59,8.44,0.8484253518065097,803,18048,752.0,192512,1540096
1.781528,-0.04626247636042535,3.5035036,0.2893466356396675,221.43,7.13,247.71,8.04,0.8911038837793503,799,18072,753.0,192768,1542144
1.8054765,-0.048192422101274134,2.8550658,0.25635650351643563,231.51,7.58,239.38,7.64,0.8639960838350392,796,18096,754.0,193024,1544192
1.767477,-0.04797346600331366,2.9133277,0.22854936480522156,232.4,7.65,233.17,7.45,0.9065628875568373,799,18120,755.0,193280,1546240
1.8956467,-0.04999213991686702,2.7486632,0.23560746431350707,229.21,6.89,242.15,7.91,0.8171703252844643,799,18144,756.0,193536,1548288
1.9452126,-0.04967506868764758,2.0498145,0.23973203644156457,226.22,6.72,239.83,8.25,0.8617032851378305,799,18168,757.0,193792,1550336
1.7178854,-0.04887309001758695,3.1647587,0.2250098154693842,224.99,6.53,249.05,8.42,0.9234407895818241,800,18192,758.0,194048,1552384
1.473475,-0.04684809304773808,4.673045,0.2614142600446939,231.55,7.38,248.07,8.44,0.8905844098539101,802,18216,759.0,194304,1554432
1.7088386,-0.04983304668217897,3.004331,0.2379256274551153,230.24,7.31,251.07,8.72,0.7593267816338422,801,18240,760.0,194560,1556480
1.793194,-0.04481831367127597,3.1072736,0.2536097747832537,229.18,7.55,252.84,8.73,0.8954766246657963,803,18264,761.0,194816,1558528
1.7272032,-0.043327618343755606,3.5270913,0.2496434433758259,227.43,7.65,250.2,8.43,0.8734870164586716,797,18288,762.0,195072,1560576
1.9287075,-0.04633033513091504,2.4765792,0.21873380772769452,236.3,8.22,255.47,8.65,0.8858765907347962,797,18312,763.0,195328,1562624
1.7517229,-0.04629794561304152,3.4549892,0.21028630152344704,235.51,8.26,251.99,8.33,0.8911333145617396,800,18336,764.0,195584,1564672
1.5519207,-0.04518689876422286,4.0779934,0.19947265662252903,242.97,8.74,253.16,8.41,0.846575779939938,805,18360,765.0,195840,1566720
1.7109678,-0.04700398693792522,3.889458,0.21560565806925297,243.13,8.69,264.04,9.33,0.8350634581532441,803,18384,766.0,196096,1568768
1.6868002,-0.046661490984261034,4.1126394,0.20951612293720245,243.72,8.86,270.75,9.8,0.8511649491487903,801,18408,767.0,196352,1570816
1.643161,-0.046126573700457814,4.3182464,0.22809344679117202,256.93,9.69,271.61,9.78,0.851305170071399,800,18432,768.0,196608,1572864
1.7198554,-0.045976309161633255,4.0147004,0.226338991522789,262.16,10.1,279.07,9.68,0.9048028664345087,804,18456,769.0,196864,1574912
1.7083726,-0.04219131135381758,4.0281935,0.25496524333953857,264.48,10.07,278.43,9.44,0.726902583890316,809,18480,770.0,197120,1576960
1.729732,-0.03849689458496869,3.8779912,0.2798423556983471,278.22,11.2,273.03,9.75,0.8705821329722625,809,18504,771.0,197376,1579008
1.772228,-0.040669479770585895,3.5821455,0.26164248809218404,276.47,10.87,271.39,9.97,0.879231042038023,807,18528,772.0,197632,1581056
1.7107058,-0.03691906029358506,3.8696685,0.27773788779973985,271.81,10.47,279.25,10.47,0.8936912747047081,809,18552,773.0,197888,1583104
2.0137024,-0.04432575115002692,2.6176543,0.2372967366874218,269.64,9.93,271.84,10.11,0.8809946290962002,810,18576,774.0,198144,1585152
1.8001411,-0.05006003189831972,3.9379504,0.2089676882326603,279.24,10.49,285.5,10.14,0.8893018816532011,807,18600,775.0,198400,1587200
1.9907849,-0.04831171138677746,2.9872348,0.21132070556282997,273.99,9.83,282.59,9.9,0.8829088691554722,811,18624,776.0,198656,1589248
1.7806593,-0.05036184750963003,3.6279092,0.18713753193616867,281.69,10.32,280.84,10.29,0.9025801168032662,803,18648,777.0,198912,1591296
1.8638,-0.04742919756565243,3.3456974,0.23504452034831047,283.59,10.56,282.69,10.79,0.8652668810599069,802,18672,778.0,199168,1593344
1.8729862,-0.045497730397619306,3.4699004,0.2893611700832844,280.26,10.21,277.8,9.97,0.8150693325111813,798,18696,779.0,199424,1595392
1.6474507,-0.0419637947017327,4.3981133,0.2920826895534992,277.23,10.58,280.27,10.37,0.9303347277319397,801,18720,780.0,199680,1597440
1.6814729,-0.041698690485209224,4.2225137,0.2820913758128881,267.3,9.87,272.24,9.71,0.9492906185339826,801,18744,781.0,199936,1599488
1.6179447,-0.0431954079773277,4.47685,0.2718780916184187,265.68,9.84,264.41,9.62,0.8979016287172481,802,18768,782.0,200192,1601536
1.7995679,-0.044206145601347085,3.8013754,0.2246470197290182,256.78,9.78,260.81,9.54,0.9290921886292238,806,18792,783.0,200448,1603584
1.7603637,-0.04432031673379242,3.7845998,0.2192389018088579,259.52,9.61,264.22,9.66,0.9211729001270763,811,18816,784.0,200704,1605632
1.9115379,-0.045628300979733465,3.1027002,0.23710011325776578,259.82,9.77,274.82,10.34,0.901879346770665,806,18840,785.0,200960,1607680
1.7797457,-0.0390763134509325,4.1154485,0.25165779918432235,259.51,9.75,262.02,9.82,0.8836540702309702,797,18864,786.0,201216,1609728
1.791136,-0.042309643682092425,3.274124,0.2585579323768616,261.56,9.93,260.69,10.1,0.8757791120434821,804,18888,787.0,201472,1611776
1.6954292,-0.04192317514680326,4.514573,0.27227872997522357,265.0,10.16,258.43,10.35,0.884572991061683,807,18912,788.0,201728,1613824
1.8580191,-0.040791636062785984,3.7644708,0.28243476957082747,262.24,10.29,257.33,10.22,0.8926275490275336,807,18936,789.0,201984,1615872
1.770013,-0.042384048784151675,4.232801,0.2844314858317375,256.97,9.9,256.64,9.87,0.8834945580017114,811,18960,790.0,202240,1617920
1.6291931,-0.042096479889005424,4.6070113,0.26087285511195657,258.92,10.14,254.79,10.15,0.9506397762282769,800,18984,791.0,202496,1619968
1.6134737,-0.04079159723594785,4.809104,0.2565189529210329,267.46,10.65,255.68,10.46,0.8997683471834217,800,19008,792.0,202752,1622016
1.7214961,-0.042875521620735525,3.5121562,0.25386657945811747,257.95,9.89,260.1,10.49,0.904724905000113,804,19032,793.0,203008,1624064
1.6308342,-0.044445043969899414,4.3403497,0.234400989189744,260.88,10.07,258.92,10.63,0.8637764134639012,809,19056,794.0,203264,1626112
1.673635,-0.04063721986487508,4.4422464,0.28570459358394146,262.61,10.16,259.66,11.27,0.8533245515063103,806,19080,795.0,203520,1628160
1.656527,-0.03900875790975988,3.9167116,0.3206583759188652,265.6,10.22,261.09,11.63,0.8699674475427475,802,19104,796.0,203776,1630208
1.7338154,-0.04053506020456552,4.3017015,0.30691718190908435,255.15,10.21,251.19,10.84,0.9321386824991299,799,19128,797.0,204032,1632256
1.6079928,-0.041304883128032086,5.2576065,0.34761675402522085,260.08,10.54,258.22,11.05,0.8701845259600878,797,19152,798.0,204288,1634304
1.4940299,-0.0410635846760124,5.841873,0.3115715162456036,265.28,10.97,262.06,11.08,0.9257914194434431,804,19176,799.0,204544,1636352
1.6607754,-0.04071873645763844,5.3261433,0.2781561854481697,264.11,10.97,256.73,10.57,0.8680981358326305,799,19200,800.0,204800,1638400
1.5519764,-0.04135100017767399,5.297908,0.3021666972339153,263.49,11.06,252.27,10.12,0.9011271425311282,808,19224,801.0,205056,1640448
1.7427312,-0.04340478688012808,4.614729,0.2535265702009201,262.01,11.11,250.32,10.12,0.9041992058009133,799,19248,802.0,205312,1642496
